repository,file_path,line_number,target_name,cache_type,is_specified_cache_keyword,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
intake/intake,intake/readers/readers.py,2251,fsspec.open,NOT_EXPLICIT,False,None,PILImageReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2251,"         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             img = Image.open(f)"
intake/intake,intake/readers/readers.py,2468,fsspec.open,NOT_EXPLICIT,False,None,BioPythonFASTAReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2468,"         with fsspec.open(data.url, ""r"", **(data.storage_options or {})) as f:             return list(SeqIO.parse(f, fmt))"
intake/intake,intake/readers/readers.py,2664,fsspec.open,NOT_EXPLICIT,False,None,GGUFMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2664,"        MAGIC = b""GGUF""         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             header = f.read(24)"
intake/intake,intake/readers/readers.py,2751,fsspec.open,NOT_EXPLICIT,False,None,PMTilesMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2751,"        MAGIC = b""PMTiles""         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             raw = f.read(127)"
intake/intake,intake/readers/readers.py,2847,fsspec.open,NOT_EXPLICIT,False,None,OSMPBFMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2847,"         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             # BlobHeader: 4-byte big-endian length, then protobuf BlobHeader"
intake/intake,intake/readers/readers.py,2980,fsspec.open,NOT_EXPLICIT,False,None,SKLearnModelMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L2980,"         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             model = pickle.load(f)"
intake/intake,intake/readers/readers.py,3073,fsspec.open,NOT_EXPLICIT,False,None,TorchModelMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L3073,"        result: dict = {}         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as raw_f:             with zipfile.ZipFile(raw_f) as zf:"
intake/intake,intake/readers/readers.py,3135,fsspec.open,NOT_EXPLICIT,False,None,JoblibMetadataReader,_read,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L3135,"         with fsspec.open(data.url, ""rb"", **(data.storage_options or {})) as f:             obj = joblib.load(f)"
intake/intake,intake/readers/readers.py,3513,fsspec.open_local,NOT_EXPLICIT,False,None,None,_as_local,https://github.com/intake/intake/blob/master/intake/readers/readers.py#L3513,"    if data.storage_options or ""://"" in url or ""::"" in url:         return fsspec.open_local(             f""simplecache::{url}"", **{""simplecache"": {}, **(data.storage_options or {})}         )     return url"
intake/intake,intake/readers/search.py,126,fsspec.open,NOT_EXPLICIT,False,None,EnvironmentSatisfied,_is_consistent,https://github.com/intake/intake/blob/master/intake/readers/search.py#L126,"            if ""dependencies:"" not in env:                 with fsspec.open(env, ""rt"") as f:                     env = f.read()"
intake/intake,intake/source/jsonfiles.py,52,compressions.values,NOT_EXPLICIT,False,None,JSONFileSource,__init__,https://github.com/intake/intake/blob/master/intake/source/jsonfiles.py#L52,"         VALID_COMPRESSIONS = list(compressions.values()) + [""infer""] "
intake/intake,intake/source/jsonfiles.py,74,fsspec.open,NOT_EXPLICIT,False,None,JSONFileSource,read,https://github.com/intake/intake/blob/master/intake/source/jsonfiles.py#L74,"        urlpath = self._get_cache(self._urlpath)[0]         with fsspec.open(             urlpath,             mode=self.mode,             encoding=self.encoding,             compression=self.compression,             **self._storage_options,         ) as f:             return json.load(f)"
intake/intake,intake/source/jsonfiles.py,132,compressions.values,NOT_EXPLICIT,False,None,JSONLinesFileSource,__init__,https://github.com/intake/intake/blob/master/intake/source/jsonfiles.py#L132,"         VALID_COMPRESSIONS = list(compressions.values()) + [""infer""] "
intake/intake,intake/source/jsonfiles.py,157,fsspec.open,NOT_EXPLICIT,False,None,JSONLinesFileSource,_open,https://github.com/intake/intake/blob/master/intake/source/jsonfiles.py#L157,"        urlpath = self._get_cache(self._urlpath)[0]         with fsspec.open(             urlpath,             mode=self.mode,             encoding=self.encoding,             compression=self.compression,             **self._storage_options,         ) as f:             yield f"
intake/intake,intake/source/utils.py,119,make_path_posix,NOT_EXPLICIT,False,None,None,reverse_format,https://github.com/intake/intake/blob/master/intake/source/utils.py#L119,    # ensure that format_string is in posix format     format_string = make_path_posix(format_string) 
intake/intake,intake/source/utils.py,131,make_path_posix,NOT_EXPLICIT,False,None,None,reverse_format,https://github.com/intake/intake/blob/master/intake/source/utils.py#L131,    # ensure that resolved string is in posix format     resolved_string = make_path_posix(resolved_string) 
pandas-dev/pandas,pandas/io/common.py,452,fsspec.open,NOT_EXPLICIT,False,None,None,_get_filepath_or_buffer,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L452,"        try:             open_file = fsspec.open(                 filepath_or_buffer, mode=fsspec_mode, **(storage_options or {})             )             file_obj = open_file.open()"
pandas-dev/pandas,pandas/io/common.py,464,fsspec.open,NOT_EXPLICIT,False,None,None,_get_filepath_or_buffer,https://github.com/pandas-dev/pandas/blob/main/pandas/io/common.py#L464,"                storage_options[""anon""] = True             open_file = fsspec.open(                 filepath_or_buffer, mode=fsspec_mode, **(storage_options or {})             )             file_obj = open_file.open()"
pandas-dev/pandas,pandas/io/parquet.py,347,fsspec.open,NOT_EXPLICIT,False,None,FastParquetImpl,write,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parquet.py#L347,"            # if filesystem is provided by fsspec, file must be opened in 'wb' mode.             kwargs[""open_with""] = lambda path, _: fsspec.open(                 path, ""wb"", **(storage_options or {})             ).open()         elif storage_options:"
pandas-dev/pandas,pandas/io/parquet.py,397,fsspec.open,NOT_EXPLICIT,False,None,FastParquetImpl,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parquet.py#L397,"             parquet_kwargs[""fs""] = fsspec.open(path, ""rb"", **(storage_options or {})).fs         elif isinstance(path, str) and not os.path.isdir(path):"
pydata/xarray,xarray/backends/common.py,174,fs.glob,NOT_EXPLICIT,False,None,None,_find_absolute_paths,https://github.com/pydata/xarray/blob/main/xarray/backends/common.py#L174,            )             tmp_paths = fs.glob(fs._strip_protocol(paths))  # finds directories             return [fs.get_mapper(path) for path in tmp_paths]
pydata/xarray,xarray/backends/common.py,174,fs._strip_protocol,NOT_EXPLICIT,False,None,None,_find_absolute_paths,https://github.com/pydata/xarray/blob/main/xarray/backends/common.py#L174,            )             tmp_paths = fs.glob(fs._strip_protocol(paths))  # finds directories             return [fs.get_mapper(path) for path in tmp_paths]
pydata/xarray,xarray/backends/common.py,175,fs.get_mapper,NOT_EXPLICIT,False,None,None,_find_absolute_paths,https://github.com/pydata/xarray/blob/main/xarray/backends/common.py#L175,            tmp_paths = fs.glob(fs._strip_protocol(paths))  # finds directories             return [fs.get_mapper(path) for path in tmp_paths]         elif is_remote_uri(paths):
pydata/xarray,xarray/backends/common.py,221,fsspec.get_fs_token_paths,NOT_EXPLICIT,False,None,None,_open_remote_file,https://github.com/pydata/xarray/blob/main/xarray/backends/common.py#L221,"     fs, _, paths = fsspec.get_fs_token_paths(         file, mode=mode, storage_options=storage_options     ) "
pydata/xarray,xarray/backends/common.py,227,fs.open,NOT_EXPLICIT,False,None,None,_open_remote_file,https://github.com/pydata/xarray/blob/main/xarray/backends/common.py#L227,"     return fs.open(paths[0], mode=mode, **open_kwargs) "
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,55,fs.to_json,NOT_EXPLICIT,False,None,None,_make_async,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L55,"        # Convert sync instance of an async fs to an async instance         fs_dict = json.loads(fs.to_json())         fs_dict[""asynchronous""] = True"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,67,AsyncFileSystemWrapper,NOT_EXPLICIT,False,None,None,_make_async,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L67,"     return AsyncFileSystemWrapper(fs, asynchronous=True) "
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,250,url_to_fs,NOT_EXPLICIT,False,None,FsspecStore,from_url,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L250,"         fs, path = url_to_fs(url, **opts)         if not fs.async_impl:"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,268,self.fs._find,NOT_EXPLICIT,False,None,FsspecStore,clear,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L268,"        try:             for subpath in await self.fs._find(self.path, withdirs=True):                 if subpath != self.path:"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,270,self.fs._rm,NOT_EXPLICIT,False,None,FsspecStore,clear,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L270,"                if subpath != self.path:                     await self.fs._rm(subpath, recursive=True)         except FileNotFoundError:"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,298,self.fs._cat_file,NOT_EXPLICIT,False,None,FsspecStore,get,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L298,"            if byte_range is None:                 value = prototype.buffer.from_bytes(await self.fs._cat_file(path))             elif isinstance(byte_range, RangeByteRequest):"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,301,self.fs._cat_file,NOT_EXPLICIT,False,None,FsspecStore,get,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L301,"                value = prototype.buffer.from_bytes(                     await self.fs._cat_file(                         path,                         start=byte_range.start,                         end=byte_range.end,                     )                 )"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,309,self.fs._cat_file,NOT_EXPLICIT,False,None,FsspecStore,get,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L309,"                value = prototype.buffer.from_bytes(                     await self.fs._cat_file(path, start=byte_range.offset, end=None)                 )"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,313,self.fs._cat_file,NOT_EXPLICIT,False,None,FsspecStore,get,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L313,"                value = prototype.buffer.from_bytes(                     await self.fs._cat_file(path, start=-byte_range.suffix, end=None)                 )"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,345,self.fs._pipe_file,NOT_EXPLICIT,False,None,FsspecStore,set,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L345,"            raise NotImplementedError         await self.fs._pipe_file(path, value.to_bytes()) "
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,352,self.fs._rm,NOT_EXPLICIT,False,None,FsspecStore,delete,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L352,        try:             await self.fs._rm(path)         except FileNotFoundError:
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,369,self.fs._rm,NOT_EXPLICIT,False,None,FsspecStore,delete_dir,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L369,"        with suppress(*self.allowed_exceptions):             await self.fs._rm(path_to_delete, recursive=True) "
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,374,self.fs._exists,NOT_EXPLICIT,False,None,FsspecStore,exists,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L374,"        path = _dereference_path(self.path, key)         exists: bool = await self.fs._exists(path)         return exists"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,409,self.fs._cat_ranges,NOT_EXPLICIT,False,None,FsspecStore,get_partial_values,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L409,"        # TODO: expectations for exceptions or missing keys?         res = await self.fs._cat_ranges(paths, starts, stops, on_error=""return"")         # the following is an s3-specific condition we probably don't want to leak"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,420,self.fs._find,NOT_EXPLICIT,False,None,FsspecStore,list,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L420,"        # docstring inherited         allfiles = await self.fs._find(self.path, detail=False, withdirs=False)         for onefile in (a.removeprefix(f""{self.path}/"") for a in allfiles):"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,428,self.fs._ls,NOT_EXPLICIT,False,None,FsspecStore,list_dir,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L428,"        try:             allfiles = await self.fs._ls(prefix, detail=False)         except FileNotFoundError:"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,436,self.fs._find,NOT_EXPLICIT,False,None,FsspecStore,list_prefix,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L436,"        # docstring inherited         for onefile in await self.fs._find(             f""{self.path}/{prefix}"", detail=False, maxdepth=None, withdirs=False         ):             yield onefile.removeprefix(f""{self.path}/"")"
zarr-developers/zarr-python,src/zarr/storage/_fsspec.py,443,self.fs._info,NOT_EXPLICIT,False,None,FsspecStore,getsize,https://github.com/zarr-developers/zarr-python/blob/main/src/zarr/storage/_fsspec.py#L443,"        path = _dereference_path(self.path, key)         info = await self.fs._info(path) "
iterative/dvc,dvc/api/artifacts.py,53,self.fs.join,NOT_EXPLICIT,False,None,None,artifacts_show,https://github.com/iterative/dvc/blob/main/dvc/api/artifacts.py#L53,"            root = _repo.fs.root_marker             _dirname = _repo.fs.join(root, dirname) if dirname else root             with Repo(_dirname, fs=_repo.fs, scm=_repo.scm) as r:"
iterative/dvc,dvc/api/artifacts.py,56,self.fs.join,NOT_EXPLICIT,False,None,None,artifacts_show,https://github.com/iterative/dvc/blob/main/dvc/api/artifacts.py#L56,"                path = r.artifacts.get_path(name)                 path = _repo.fs.join(_repo.fs.root_marker, as_posix(path))                 parts = _repo.fs.relparts(path, _repo.root_dir)"
iterative/dvc,dvc/api/artifacts.py,57,self.fs.relparts,NOT_EXPLICIT,False,None,None,artifacts_show,https://github.com/iterative/dvc/blob/main/dvc/api/artifacts.py#L57,"                path = _repo.fs.join(_repo.fs.root_marker, as_posix(path))                 parts = _repo.fs.relparts(path, _repo.root_dir)                 return {""rev"": rev, ""path"": os.path.join(*parts)}"
iterative/dvc,dvc/api/data.py,294,fs.from_os_path,NOT_EXPLICIT,False,None,None,_open,https://github.com/iterative/dvc/blob/main/dvc/api/data.py#L294,"                fs = DVCFileSystem(repo=_repo, subrepos=True)                 fs_path = fs.from_os_path(path) "
iterative/dvc,dvc/api/data.py,297,fs.open,NOT_EXPLICIT,False,None,None,_open,https://github.com/iterative/dvc/blob/main/dvc/api/data.py#L297,"            try:                 with fs.open(fs_path, mode=mode, encoding=encoding) as fobj:                     yield fobj"
iterative/dvc,dvc/cachemgr.py,30,fs.join,NOT_EXPLICIT,False,None,None,_get_odb,https://github.com/iterative/dvc/blob/main/dvc/cachemgr.py#L30,"    if prefix:         fs_path = fs.join(fs_path, *prefix)     if hash_name:"
iterative/dvc,dvc/cachemgr.py,89,self.fs.join,NOT_EXPLICIT,False,None,CacheManager,fs_cache,https://github.com/iterative/dvc/blob/main/dvc/cachemgr.py#L89,"            fs=self.local.fs,             path=self.local.fs.join(self.local_cache_dir, self.FS_DIR),         )"
iterative/dvc,dvc/commands/dag.py,89,self.fs.parts,NOT_EXPLICIT,False,None,None,_collect_targets,https://github.com/iterative/dvc/blob/main/dvc/commands/dag.py#L89,         for out in outs_trie.itervalues(prefix=repo.fs.parts(path)):             targets.extend(str(out))
iterative/dvc,dvc/commands/dataset.py,66,self.fs.relpath,NOT_EXPLICIT,False,None,CmdDatasetAdd,run,https://github.com/iterative/dvc/blob/main/dvc/commands/dataset.py#L66,            if not self.args.force and existing:                 path = self.repo.fs.relpath(existing.manifest_path)                 raise DvcException(
iterative/dvc,dvc/config.py,99,self.fs.abspath,NOT_EXPLICIT,False,None,Config,__init__,https://github.com/iterative/dvc/blob/main/dvc/config.py#L99,        if dvc_dir:             self.dvc_dir = self.fs.abspath(dvc_dir) 
iterative/dvc,dvc/config.py,140,self.fs.join,NOT_EXPLICIT,False,None,Config,files,https://github.com/iterative/dvc/blob/main/dvc/config.py#L140,"        if self.dvc_dir is not None:             files[""repo""] = self.fs.join(self.dvc_dir, self.CONFIG) "
iterative/dvc,dvc/config.py,211,fs.open,NOT_EXPLICIT,False,None,Config,load_file,https://github.com/iterative/dvc/blob/main/dvc/config.py#L211,         with fs.open(path) as fobj:             try:
iterative/dvc,dvc/config.py,238,fs.makedirs,NOT_EXPLICIT,False,None,Config,_save_config,https://github.com/iterative/dvc/blob/main/dvc/config.py#L238,         fs.makedirs(os.path.dirname(filename)) 
iterative/dvc,dvc/config.py,241,fs.open,NOT_EXPLICIT,False,None,Config,_save_config,https://github.com/iterative/dvc/blob/main/dvc/config.py#L241,"        config = ConfigObj(_pack_named(conf_dict))         with fs.open(filename, ""wb"") as fobj:             config.write(fobj)"
iterative/dvc,dvc/data_cloud.py,39,self.fs.join,NOT_EXPLICIT,False,None,Remote,odb,https://github.com/iterative/dvc/blob/main/dvc/data_cloud.py#L39,"        if self.worktree:             path = self.fs.join(path, "".dvc"", CacheManager.FILES_DIR, DEFAULT_ALGORITHM)         else:"
iterative/dvc,dvc/data_cloud.py,41,self.fs.join,NOT_EXPLICIT,False,None,Remote,odb,https://github.com/iterative/dvc/blob/main/dvc/data_cloud.py#L41,"        else:             path = self.fs.join(path, CacheManager.FILES_DIR, DEFAULT_ALGORITHM)         return get_odb(self.fs, path, hash_name=DEFAULT_ALGORITHM, **self.config)"
iterative/dvc,dvc/data_cloud.py,214,self.fs.unstrip_protocol,NOT_EXPLICIT,False,None,DataCloud,_push,https://github.com/iterative/dvc/blob/main/dvc/data_cloud.py#L214,"        with TqdmCallback(             desc=f""Pushing to {odb.fs.unstrip_protocol(odb.path)}"",             unit=""file"","
iterative/dvc,dvc/data_cloud.py,275,self.fs.unstrip_protocol,NOT_EXPLICIT,False,None,DataCloud,_pull,https://github.com/iterative/dvc/blob/main/dvc/data_cloud.py#L275,"        with TqdmCallback(             desc=f""Fetching from {odb.fs.unstrip_protocol(odb.path)}"",             unit=""file"","
iterative/dvc,dvc/data_cloud.py,355,self.fs.unstrip_protocol,NOT_EXPLICIT,False,None,DataCloud,get_url_for,https://github.com/iterative/dvc/blob/main/dvc/data_cloud.py#L355,        path = odb.oid_to_path(checksum)         return odb.fs.unstrip_protocol(path)
iterative/dvc,dvc/dependency/base.py,34,self.fs.version_path,NOT_EXPLICIT,False,None,Dependency,workspace_status,https://github.com/iterative/dvc/blob/main/dvc/dependency/base.py#L34,"            try:                 self.fs_path = self.fs.version_path(self.fs_path, None)                 if self.changed_meta():"
iterative/dvc,dvc/dependency/base.py,43,self.fs.version_path,NOT_EXPLICIT,False,None,Dependency,update,https://github.com/iterative/dvc/blob/main/dvc/dependency/base.py#L43,"        if self.fs.version_aware:             self.fs_path = self.fs.version_path(self.fs_path, rev)             self.meta = self.get_meta()"
iterative/dvc,dvc/dependency/base.py,45,self.fs.version_path,NOT_EXPLICIT,False,None,Dependency,update,https://github.com/iterative/dvc/blob/main/dvc/dependency/base.py#L45,"            self.meta = self.get_meta()             self.fs_path = self.fs.version_path(self.fs_path, self.meta.version_id) "
iterative/dvc,dvc/dependency/base.py,53,self.fs.version_path,NOT_EXPLICIT,False,None,Dependency,save,https://github.com/iterative/dvc/blob/main/dvc/dependency/base.py#L53,"        if self.fs.version_aware:             self.fs_path = self.fs.version_path(self.fs_path, self.meta.version_id) "
iterative/dvc,dvc/dependency/repo.py,40,self.fs.normpath,NOT_EXPLICIT,False,None,RepoDependency,__init__,https://github.com/iterative/dvc/blob/main/dvc/dependency/repo.py#L40,        self.fs = self._make_fs()         self.fs_path = as_posix(self.fs.normpath(self.def_path)) 
iterative/dvc,dvc/dependency/repo.py,106,self.fs.info,NOT_EXPLICIT,False,None,RepoDependency,download,https://github.com/iterative/dvc/blob/main/dvc/dependency/repo.py#L106,"            try:                 info = maybe_info or self.fs.info(src_path)                 hash_info = info[""dvc_info""][""entry""].hash_info"
iterative/dvc,dvc/dependency/repo.py,108,self.fs.info,NOT_EXPLICIT,False,None,RepoDependency,download,https://github.com/iterative/dvc/blob/main/dvc/dependency/repo.py#L108,"                hash_info = info[""dvc_info""][""entry""].hash_info                 dest_info = to.fs.info(dest_path)             except (KeyError, AttributeError):"
iterative/dvc,dvc/dvcfile.py,108,self.fs.exists,NOT_EXPLICIT,False,None,FileMixin,exists,https://github.com/iterative/dvc/blob/main/dvc/dvcfile.py#L108,        is_ignored = self.repo.dvcignore.is_ignored_file(self.path)         return self.repo.fs.exists(self.path) and not is_ignored 
iterative/dvc,dvc/dvcfile.py,136,self.fs.isfile,NOT_EXPLICIT,False,None,FileMixin,_load,https://github.com/iterative/dvc/blob/main/dvc/dvcfile.py#L136,        self._verify_filename()         if not self.repo.fs.isfile(self.path):             raise StageFileIsNotDvcFileError(self.path)
iterative/dvc,dvc/dvcfile.py,333,self.fs.parent,NOT_EXPLICIT,False,None,ProjectFile,resolver,https://github.com/iterative/dvc/blob/main/dvc/dvcfile.py#L333,"         wdir = self.repo.fs.parent(self.path)         return DataResolver(self.repo, wdir, self.contents)"
iterative/dvc,dvc/fs/__init__.py,56,fs.name,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L56,"     with TqdmCallback(desc=f""Downloading {fs.name(fs_path)}"", unit=""files"") as cb:         if isinstance(fs, DVCFileSystem):"
iterative/dvc,dvc/fs/__init__.py,62,fs.isdir,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L62,"                    f""{fs.normpath(glob.escape(fs_path))}/**""                     if fs.isdir(fs_path)                     else glob.escape(fs_path)"
iterative/dvc,dvc/fs/__init__.py,61,fs.normpath,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L61,"                [                     f""{fs.normpath(glob.escape(fs_path))}/**""                     if fs.isdir(fs_path)"
iterative/dvc,dvc/fs/__init__.py,67,fs._get,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L67,"            if not glob.has_magic(fs_path):                 return fs._get(fs_path, to, batch_size=jobs, callback=cb) "
iterative/dvc,dvc/fs/__init__.py,71,fs.isdir,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L71,        # download atomic and avoids fsspec glob/regex path expansion.         if fs.isdir(fs_path):             from_infos = [
iterative/dvc,dvc/fs/__init__.py,73,fs.find,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L73,            from_infos = [                 path for path in fs.find(fs_path) if not path.endswith(fs.flavour.sep)             ]
iterative/dvc,dvc/fs/__init__.py,79,fs.relparts,NOT_EXPLICIT,False,None,None,download,https://github.com/iterative/dvc/blob/main/dvc/fs/__init__.py#L79,"            to_infos = [                 localfs.join(to, *fs.relparts(info, fs_path)) for info in from_infos             ]"
iterative/dvc,dvc/fs/data.py,31,self.fs.getcwd,NOT_EXPLICIT,False,None,DataFileSystem,getcwd,https://github.com/iterative/dvc/blob/main/dvc/fs/data.py#L31,    def getcwd(self):         return self.fs.getcwd() 
iterative/dvc,dvc/fs/data.py,34,self.fs.isdvc,NOT_EXPLICIT,False,None,DataFileSystem,isdvc,https://github.com/iterative/dvc/blob/main/dvc/fs/data.py#L34,"    def isdvc(self, path, **kwargs):         return self.fs.isdvc(path, **kwargs) "
iterative/dvc,dvc/fs/dvc.py,165,self.fs.isin,NOT_EXPLICIT,False,None,_DVCFileSystem,getcwd,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L165,"        assert self.repo is not None         if self.repo.fs.isin(self.repo.fs.getcwd(), self.repo.root_dir):             relparts = self.repo.fs.relparts(self.repo.fs.getcwd(), self.repo.root_dir)"
iterative/dvc,dvc/fs/dvc.py,165,self.fs.getcwd,NOT_EXPLICIT,False,None,_DVCFileSystem,getcwd,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L165,"        assert self.repo is not None         if self.repo.fs.isin(self.repo.fs.getcwd(), self.repo.root_dir):             relparts = self.repo.fs.relparts(self.repo.fs.getcwd(), self.repo.root_dir)"
iterative/dvc,dvc/fs/dvc.py,166,self.fs.relparts,NOT_EXPLICIT,False,None,_DVCFileSystem,getcwd,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L166,"        if self.repo.fs.isin(self.repo.fs.getcwd(), self.repo.root_dir):             relparts = self.repo.fs.relparts(self.repo.fs.getcwd(), self.repo.root_dir)         return self.root_marker + self.sep.join(relparts)"
iterative/dvc,dvc/fs/dvc.py,166,self.fs.getcwd,NOT_EXPLICIT,False,None,_DVCFileSystem,getcwd,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L166,"        if self.repo.fs.isin(self.repo.fs.getcwd(), self.repo.root_dir):             relparts = self.repo.fs.relparts(self.repo.fs.getcwd(), self.repo.root_dir)         return self.root_marker + self.sep.join(relparts)"
iterative/dvc,dvc/fs/dvc.py,237,tokenize,NOT_EXPLICIT,False,None,_DVCFileSystem,fsid,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L237,"         return ""dvcfs_"" + tokenize(             self.repo.url or self.repo.root_dir,             self.repo.get_rev() if not isinstance(self.repo.scm, NoSCM) else None,         ) "
iterative/dvc,dvc/fs/dvc.py,244,self.fs.relparts,NOT_EXPLICIT,False,None,_DVCFileSystem,_get_key,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L244,"        path = os.fspath(path)         parts = self.repo.fs.relparts(path, self.repo.root_dir)         if parts == (os.curdir,):"
iterative/dvc,dvc/fs/dvc.py,268,self.fs.join,NOT_EXPLICIT,False,None,_DVCFileSystem,_from_key,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L268,"    def _from_key(self, parts: Key) -> str:         return self.repo.fs.join(self.repo.root_dir, *parts) "
iterative/dvc,dvc/fs/dvc.py,334,self.fs.join,NOT_EXPLICIT,False,None,_DVCFileSystem,_is_dvc_repo,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L334,"         repo_path = self.repo.fs.join(dir_path, Repo.DVC_DIR)         return self.repo.fs.isdir(repo_path)"
iterative/dvc,dvc/fs/dvc.py,335,self.fs.isdir,NOT_EXPLICIT,False,None,_DVCFileSystem,_is_dvc_repo,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L335,"        repo_path = self.repo.fs.join(dir_path, Repo.DVC_DIR)         return self.repo.fs.isdir(repo_path) "
iterative/dvc,dvc/fs/dvc.py,362,self.fs.open,NOT_EXPLICIT,False,None,_DVCFileSystem,_open,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L362,"        try:             return self.repo.fs.open(fs_path, mode=mode)         except FileNotFoundError:"
iterative/dvc,dvc/fs/dvc.py,401,fs.info,NOT_EXPLICIT,False,None,_DVCFileSystem,ls,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L401,"            try:                 fs_info = fs.info(fs_path)                 if fs_info[""type""] == ""file"":"
iterative/dvc,dvc/fs/dvc.py,408,fs.name,NOT_EXPLICIT,False,None,_DVCFileSystem,ls,https://github.com/iterative/dvc/blob/main/dvc/fs/dvc.py#L408,"                    ):                         fs_infos[fs.name(info[""name""])] = info             except (FileNotFoundError, NotADirectoryError):"
